[ 2017-03-31T09:19:54+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data&pn=1 | INFO: Tag[ route_check ] --START--
[ 2017-03-31T09:29:29+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-31T09:29:29+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_role WHERE   LOAN_ROLECONTROL='Report' and LOAN_ROLEACTION='cumulative' AND LOAN_ROLEDISPLAY=0 and LOAN_PARAM is null ) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-31T09:29:29+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8] Indirect modification of overloaded property ReportAction::$_merge_url_param has no effect ReportAction.class.php 第 215 行.
[ 2017-03-31T09:29:29+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8] Indirect modification of overloaded property ReportAction::$_merge_url_param has no effect ReportAction.class.php 第 216 行.
[ 2017-03-31T09:29:29+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8] Indirect modification of overloaded property ReportAction::$_merge_url_param has no effect ReportAction.class.php 第 217 行.
[ 2017-03-31T09:29:29+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8] Indirect modification of overloaded property ReportAction::$_merge_url_param has no effect ReportAction.class.php 第 218 行.
[ 2017-03-31T09:29:29+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | SQL: SELECT COUNT(*) as COUNT FROM STAT_TLFDATA2  P  where P.CITY_ID='1'  and P.PSTATUS=3  and P.STATUS<>2   AND p_status_param.set_param('6')=0 [ RunTime:0.000000s ]
[ 2017-03-31T09:29:29+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | SQL: SELECT * FROM ( SELECT A.*, ROWNUM RN FROM (SELECT * FROM v_stat_tlfdata  P  where P.CITY_ID='1'  and P.PSTATUS=3  and P.STATUS<>2   AND p_status_param.set_param('6')=0   ) A WHERE ROWNUM <= 10 ) WHERE RN >  0 [ RunTime:0.000000s ]
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8] Undefined variable: data_str ReportAction.class.php 第 595 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | INFO: Tag[ view_template ] --START--
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | INFO: Tag[ view_parse ] --START--
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:29:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
